entity,n-revs
crates/ide-assists/Cargo.toml,38
crates/libeditor/tests/test.rs,38
crates/hir_ty/src/db.rs,38
crates/hir-ty/src/inhabitedness.rs,38
crates/ra_db/src/fixture.rs,38
crates/hir/src/term_search/tactics.rs,38
crates/hir-ty/src/next_solver/ty.rs,38
crates/ra_ide_api/src/navigation_target.rs,38
crates/ra_assists/src/handlers/fill_match_arms.rs,38
crates/ra_hir_ty/src/tests/simple.rs,38
crates/hir-ty/src/variance.rs,38
crates/syntax/src/syntax_editor.rs,38
crates/cfg/src/cfg_expr.rs,38
crates/hir_def/src/import_map.rs,38
crates/hir-def/src/nameres/attr_resolution.rs,38
crates/completion/src/render.rs,38
crates/syntax/src/tests.rs,38
crates/test_utils/src/fixture.rs,38
crates/ide-completion/src/completions/record.rs,38
crates/hir_def/src/item_scope.rs,38
crates/ra_hir/src/path.rs,37
crates/hir_ty/src/infer/path.rs,37
crates/hir_def/src/generics.rs,37
crates/ide_completion/src/tests.rs,37
crates/ide/src/prime_caches.rs,37
lib/smol_str/tests/test.rs,37
crates/ra_hir_ty/src/traits.rs,37
crates/ra_hir_def/src/find_path.rs,37
crates/ra_syntax/src/ast/traits.rs,37
crates/hir-def/src/macro_expansion_tests/mbe/regression.rs,37
crates/project_model/src/lib.rs,37
crates/ide_assists/src/handlers/inline_call.rs,37
crates/hir_ty/src/diagnostics.rs,37
crates/ra_ide/src/completion/complete_dot.rs,37
crates/ra_hir_expand/src/name.rs,37
crates/ide-assists/src/handlers/destructure_tuple_binding.rs,37
crates/ra_project_model/Cargo.toml,37
crates/ide_assists/src/utils/gen_trait_fn_body.rs,37
crates/ide/src/parent_module.rs,37
crates/ide-assists/src/handlers/replace_if_let_with_match.rs,37
crates/ra_hir/src/name.rs,36
crates/ide_assists/src/handlers/replace_if_let_with_match.rs,36
crates/ide-completion/src/render/macro_.rs,36
src/lib.rs,36
crates/tt/Cargo.toml,36
crates/test_utils/src/minicore.rs,36
crates/ra_ide/src/snapshots/highlighting.html,36
crates/ra_hir/src/expr/validation.rs,36
crates/vfs/src/file_set.rs,36
crates/ra_cargo_watch/src/lib.rs,36
crates/ra_hir_ty/src/db.rs,36
crates/ide-assists/src/handlers/apply_demorgan.rs,36
crates/hir-expand/src/quote.rs,36
crates/test-utils/src/fixture.rs,36
crates/ra_editor/src/typing.rs,36
crates/ide-diagnostics/src/handlers/json_is_not_rust.rs,36
crates/completion/src/item.rs,36
crates/project-model/src/rustc_cfg.rs,36
crates/rust-analyzer/src/bin/args.rs,36
crates/ide_completion/src/completions/attribute/derive.rs,36
crates/proc-macro-srv/src/server.rs,36
crates/ra_cli/Cargo.toml,36
crates/ra_hir/src/macros.rs,36
crates/libeditor/src/lib.rs,36
crates/hir_ty/src/utils.rs,35
crates/ra_assists/src/utils.rs,35
crates/ra_parser/src/grammar/patterns.rs,35
crates/assists/src/utils/insert_use.rs,35
crates/hir_ty/src/tests/coercion.rs,35
crates/ide-completion/src/completions/mod_.rs,35
crates/proc-macro-api/src/msg.rs,35
crates/ra_lsp_server/src/lib.rs,35
crates/ide-assists/src/handlers/convert_named_struct_to_tuple_struct.rs,35
crates/parser/src/grammar/types.rs,35
crates/hir-def/src/expr_store/pretty.rs,35
crates/hir_ty/src/diagnostics/match_check.rs,35
crates/server/src/main_loop/handlers.rs,35
crates/ra_ide/src/completion/complete_keyword.rs,35
crates/hir-def/src/expr.rs,35
crates/ide/src/syntax_highlighting/test_data/highlight_injection.html,34
crates/ide_assists/src/handlers/auto_import.rs,34
crates/hir-ty/src/infer/cast.rs,34
crates/ide-db/src/items_locator.rs,34
crates/ra_ide/src/extend_selection.rs,34
crates/proc_macro_srv/Cargo.toml,34
crates/ra_hir_def/Cargo.toml,34
crates/ide-ssr/src/lib.rs,34
crates/ide-assists/src/handlers/remove_dbg.rs,34
crates/ra_hir_ty/src/tests/macros.rs,34
crates/parser/src/grammar/paths.rs,34
crates/ra_vfs/src/io.rs,34
crates/ide-db/src/imports/merge_imports.rs,34
crates/hir-ty/src/generics.rs,34
crates/ra_hir/src/module/nameres.rs,34
crates/assists/src/tests/generated.rs,34
crates/hir_def/src/nameres/path_resolution.rs,34
crates/ra_ide/src/mock_analysis.rs,33
crates/hir_def/Cargo.toml,33
crates/ide/src/syntax_highlighting/test_data/highlight_general.html,33
lib/text-size/src/range.rs,33
crates/ra_assists/src/add_missing_impl_members.rs,33
crates/ra_assists/src/doc_tests/generated.rs,33
crates/assists/src/lib.rs,33
crates/ide-assists/src/handlers/generate_impl.rs,33
crates/hir-def/src/nameres/mod_resolution.rs,33
crates/ide-assists/src/handlers/inline_type_alias.rs,33
crates/ide/src/extend_selection.rs,33
crates/ide-assists/src/utils/gen_trait_fn_body.rs,33
crates/completion/src/lib.rs,33
crates/ide/src/inlay_hints/implicit_drop.rs,33
crates/ra_assists/src/assist_context.rs,33
crates/ide-diagnostics/src/handlers/inactive_code.rs,33
crates/hir-def/src/child_by_source.rs,33
crates/ra_analysis/src/completion/reference_completion.rs,33
crates/ide/src/inlay_hints/discriminant.rs,33
crates/ra_syntax/src/parsing/lexer.rs,33
crates/assists/src/handlers/extract_struct_from_enum_variant.rs,33
crates/hir_expand/src/hygiene.rs,33
crates/ide_assists/src/handlers/merge_match_arms.rs,33
crates/parser/src/shortcuts.rs,33
crates/parser/src/grammar/generic_params.rs,33
crates/ra_hir/src/diagnostics.rs,33
crates/ide-assists/src/handlers/generate_trait_from_impl.rs,32
crates/ra_ide_api/src/imp.rs,32
crates/hir-def/src/macro_expansion_tests/proc_macros.rs,32
crates/ide-assists/src/handlers/fix_visibility.rs,32
crates/ra_assists/src/ast_transform.rs,32
crates/ide_assists/src/handlers/extract_variable.rs,32
crates/hir-ty/src/consteval/tests/intrinsics.rs,32
crates/ide/src/syntax_highlighting/test_data/highlight_extern_crate.html,32
crates/proc_macro_api/Cargo.toml,32
crates/hir_def/src/find_path.rs,32
crates/ra_ide/src/call_info.rs,32
crates/ide-assists/src/handlers/generate_deref.rs,32
crates/ide-assists/src/handlers/replace_qualified_name_with_use.rs,32
crates/ide-assists/src/handlers/qualify_path.rs,32
crates/ide-assists/src/handlers/term_search.rs,32
crates/ide-assists/src/handlers/extract_type_alias.rs,32
crates/parser/src/grammar/generic_args.rs,32
crates/ra_hir_expand/src/builtin_derive.rs,32
crates/rust-analyzer/tests/heavy_tests/support.rs,32
crates/syntax/src/parsing/reparsing.rs,32
crates/ide_completion/src/completions/pattern.rs,32
crates/server/src/main.rs,32
crates/ide-assists/src/handlers/convert_bool_then.rs,32
crates/hir_def/src/type_ref.rs,32
crates/libsyntax2/src/lib.rs,32
crates/ide/src/syntax_highlighting/test_data/highlight_assoc_functions.html,31
crates/proc_macro_api/src/lib.rs,31
crates/hir-expand/src/ast_id_map.rs,31
crates/hir-expand/src/builtin_attr_macro.rs,31
crates/hir/src/semantics/child_by_source.rs,31
crates/syntax/src/tests/ast_src.rs,31
crates/hir_def/src/nameres/tests/macros.rs,31
crates/ide/src/inlay_hints/binding_mode.rs,31
crates/ide_assists/src/handlers/extract_struct_from_enum_variant.rs,31
crates/ide/src/inlay_hints/closure_ret.rs,31
crates/ide_completion/src/render/macro_.rs,31
crates/ra_assists/src/handlers/add_missing_impl_members.rs,31
src/parser/event_parser/grammar/items.rs,31
crates/ide-db/src/prime_caches.rs,31
crates/ra_hir/src/nameres/lower.rs,31
crates/test_utils/Cargo.toml,31
crates/ide-completion/src/tests/record.rs,31
crates/span/src/hygiene.rs,31
crates/hir_def/src/path/lower.rs,30
crates/proc-macro-srv/src/server_impl/token_id.rs,30
crates/ra_ide_db/src/symbol_index.rs,30
crates/hir-def/src/pretty.rs,30
crates/hir-ty/src/interner.rs,30
crates/ide-diagnostics/src/handlers/trait_impl_redundant_assoc_item.rs,30
crates/ra_analysis/Cargo.toml,30
crates/hir-ty/src/drop.rs,30
crates/ide/src/typing/on_enter.rs,30
crates/ra_ide/src/completion/completion_item.rs,30
crates/ra_hir/src/ty/autoderef.rs,30
crates/ide-assists/src/handlers/qualify_method_call.rs,30
crates/ide-completion/src/tests/attribute.rs,30
crates/hir-def/src/expr_store.rs,30
crates/base_db/src/lib.rs,30
crates/intern/Cargo.toml,30
crates/hir-def/src/body/tests.rs,30
crates/ra_assists/src/assists/add_missing_impl_members.rs,30
crates/hir-def/src/macro_expansion_tests/builtin_derive_macro.rs,30
crates/ide-assists/src/handlers/generate_getter_or_setter.rs,30
crates/hir-def/src/lower.rs,30
crates/hir-def/src/signatures.rs,30
crates/ide-ssr/Cargo.toml,30
crates/ide_completion/src/completions/snippet.rs,30
crates/hir-def/src/hir/format_args.rs,30
crates/ide_assists/src/tests.rs,30
crates/ide-db/src/helpers.rs,30
crates/ide/src/syntax_highlighting/format.rs,30
crates/ide_completion/src/completions/record.rs,30
crates/ide-completion/src/completions/env_vars.rs,30
crates/ide-db/src/imports/insert_use/tests.rs,30
crates/ra_ssr/src/tests.rs,30
crates/ide/src/syntax_highlighting/test_data/highlight_macros.html,30
crates/ra_assists/src/handlers/change_visibility.rs,29
crates/hir_def/src/expr.rs,29
lib/la-arena/src/lib.rs,29
crates/ide-diagnostics/src/handlers/unused_variables.rs,29
crates/ra_hir/src/marks.rs,29
crates/ide_completion/src/completions/trait_impl.rs,29
editors/code/src/dependencies_provider.ts,29
crates/paths/Cargo.toml,29
crates/hir_ty/src/tests/macros.rs,29
crates/ide-assists/src/utils/suggest_name.rs,29
crates/hir_ty/src/tests.rs,29
docs/dev/syntax.md,29
crates/ra_hir_def/src/item_tree/tests.rs,29
crates/ra_ide/src/ssr.rs,29
crates/project_model/src/sysroot.rs,29
crates/ra_ide_api/src/runnables.rs,29
crates/ide_completion/src/completions/fn_param.rs,29
crates/gen_lsp_server/Cargo.toml,29
crates/ra_hir_ty/src/tests/coercion.rs,29
xtask/src/codegen/gen_assists_docs.rs,29
crates/vfs/src/loader.rs,29
crates/ide-diagnostics/src/handlers/mismatched_arg_count.rs,29
crates/sourcegen/src/lib.rs,29
crates/ide-completion/src/tests/item_list.rs,29
crates/ide_db/Cargo.toml,29
editors/code/rust.tmGrammar.json,29
crates/parser/src/tests.rs,29
crates/ide/src/ssr.rs,29
crates/ra_syntax/src/ptr.rs,29
crates/ra_hir_ty/src/test_db.rs,29
editors/code/src/net.ts,29
crates/ide_completion/src/tests/pattern.rs,29
crates/ra_ide_api/src/completion/complete_postfix.rs,28
crates/profile/src/lib.rs,28
crates/hir_def/src/db.rs,28
crates/ra_prof/Cargo.toml,28
crates/ra_ide_db/src/change.rs,28
crates/ra_assists/src/fill_match_arms.rs,28
crates/ra_ide_api/src/extend_selection.rs,28
crates/hir_def/src/body/tests.rs,28
crates/ide/src/view_crate_graph.rs,28
crates/ide_assists/src/handlers/fill_match_arms.rs,28
editors/code/.vscodeignore,28
crates/proc-macro-srv/src/server/rust_analyzer_span.rs,28
crates/base-db/src/change.rs,28
crates/ra_mbe/src/tt_cursor.rs,28
src/lexer/mod.rs,28
crates/hir_expand/Cargo.toml,28
crates/ra_hir_def/src/body/scope.rs,28
crates/ra_parser/src/parser.rs,28
crates/project-model/src/env.rs,28
.cargo/config,28
crates/ra_ide/src/display/function_signature.rs,28
crates/ide/src/view_memory_layout.rs,28
crates/rust-analyzer/src/conv.rs,28
crates/ra_flycheck/src/lib.rs,28
crates/ide-assists/src/handlers/convert_tuple_return_type_to_struct.rs,28
src/parser/grammar/items/mod.rs,28
crates/ra_ide_api/src/completion.rs,28
crates/ide-db/src/famous_defs.rs,28
crates/ide-completion/src/render/variant.rs,28
xtask/src/codegen/grammar.rs,28
crates/hir-ty/src/tests/regression/new_solver.rs,28
crates/project_model/Cargo.toml,28
crates/ra_syntax/src/grammar/expressions.rs,28
crates/ide-assists/src/handlers/extract_expressions_from_format_string.rs,27
crates/ide-completion/src/completions/attribute/derive.rs,27
crates/ide_assists/src/handlers/extract_module.rs,27
crates/project-model/src/build_dependencies.rs,27
crates/ide-assists/src/handlers/remove_unused_imports.rs,27
crates/libeditor/src/code_actions.rs,27
crates/ide-diagnostics/src/handlers/replace_filter_map_next_with_find_map.rs,27
crates/hir-def/src/src.rs,27
crates/hir-ty/src/layout/target.rs,27
crates/proc-macro-srv/src/proc_macros.rs,27
crates/ide/src/syntax_tree.rs,27
crates/ra_analysis/src/symbol_index.rs,27
crates/ra_assists/src/assists/auto_import.rs,27
crates/ide_assists/src/handlers/qualify_path.rs,27
crates/toolchain/src/lib.rs,27
crates/span/src/ast_id.rs,27
editors/code/src/bootstrap.ts,27
crates/project-model/test_data/output/rust_project_hello_world_project_model.txt,27
crates/ide-db/src/test_data/test_doc_alias.txt,27
crates/hir-expand/src/cfg_process.rs,27
crates/ra_ide_api/src/status.rs,27
editors/code/src/commands/cargo_watch.ts,27
crates/hir-ty/src/mir/eval/shim/simd.rs,27
crates/ra_assists/src/handlers/add_function.rs,27
crates/libeditor/src/completion.rs,27
crates/ide-completion/src/config.rs,27
crates/ra_ide_db/src/search.rs,27
crates/proc-macro-api/src/version.rs,27
src/parser/event_parser/grammar/mod.rs,27
crates/syntax/src/parsing.rs,27
crates/ide_assists/src/handlers/convert_iter_for_each_to_for.rs,27
crates/ra_hir/src/from_id.rs,27
crates/ide-assists/src/handlers/remove_parentheses.rs,27
crates/ide-diagnostics/src/handlers/remove_unnecessary_else.rs,27
crates/hir_def/src/child_by_source.rs,27
crates/hir-def/src/nameres/tests.rs,27
crates/ra_hir/src/code_model_impl/function.rs,27
crates/ra_ide/src/completion/complete_unqualified_path.rs,27
crates/ide-completion/src/completions/snippet.rs,27
crates/span/src/map.rs,27
crates/ra_hir_def/src/nameres/path_resolution.rs,26
crates/ra_hir_ty/src/tests/regression.rs,26
crates/ra_syntax/src/grammar/expressions/atom.rs,26
crates/ra_ide/src/snapshots/rainbow_highlighting.html,26
crates/ide/src/move_item.rs,26
crates/hir_def/src/item_tree/pretty.rs,26
crates/libsyntax2/src/ast/mod.rs,26
crates/syntax/src/ptr.rs,26
.gitignore,26
crates/ra_hir/src/ty/infer/expr.rs,26
crates/ra_ide_api/src/typing.rs,26
crates/hir-ty/src/next_solver/mapping.rs,26
crates/ide_assists/src/handlers/add_missing_match_arms.rs,26
crates/ra_syntax/tests/test.rs,26
.vscode/launch.json,26
editors/code/src/commands/syntax_tree.ts,26
docs/dev/guide.md,26
crates/completion/src/render/function.rs,26
crates/ide-assists/src/handlers/generate_mut_trait_impl.rs,26
crates/ide_db/src/helpers/insert_use/tests.rs,26
crates/ra_lsp_server/src/main_loop/mod.rs,26
crates/ra_assists/src/auto_import.rs,26
crates/ra_assists/src/handlers/replace_qualified_name_with_use.rs,26
crates/hir_def/src/nameres/tests.rs,26
src/parser/event_parser/parser.rs,26
crates/hir-expand/src/span_map.rs,26
crates/ra_tt/src/lib.rs,26
crates/ra_assists/src/handlers/merge_imports.rs,26
.github/ISSUE_TEMPLATE/bug_report.md,25
crates/ra_hir/src/has_source.rs,25
crates/server/src/req.rs,25
crates/ra_hir/src/module_tree.rs,25
crates/hir_def/src/test_db.rs,25
crates/ide-completion/src/completions/fn_param.rs,25
crates/ide-db/src/active_parameter.rs,25
.github/workflows/rustdoc.yaml,25
crates/ra_syntax/src/ast/tokens.rs,25
crates/test-utils/src/lib.rs,25
crates/ra_ide_api/src/impls.rs,25
crates/test-utils/Cargo.toml,25
crates/ra_hir_ty/src/infer/path.rs,25
crates/ide/src/fixture.rs,25
crates/ide-assists/src/handlers/add_turbo_fish.rs,25
crates/proc-macro-srv/src/server/token_id.rs,25
crates/ide-assists/src/handlers/convert_match_to_let_else.rs,25
crates/proc-macro-srv/src/abis/abi_sysroot/ra_server.rs,25
crates/rust-analyzer/src/target_spec.rs,25
crates/completion/src/render/macro_.rs,25
crates/ra_hir_def/src/nameres/tests.rs,25
crates/ide-assists/src/handlers/merge_imports.rs,25
crates/salsa/src/lib.rs,25
crates/ra_syntax/src/reparsing.rs,25
crates/ra_hir_expand/src/diagnostics.rs,25
crates/ide-assists/src/handlers/add_braces.rs,25
crates/hir_def/src/item_tree/tests.rs,25
crates/ide_db/src/rename.rs,25
crates/ide-completion/src/context/tests.rs,25
crates/mbe/src/token_map.rs,25
crates/ra_syntax/src/parsing/text_tree_sink.rs,25
crates/ra_ide/src/completion/complete_attribute.rs,25
crates/ide-completion/src/snippet.rs,25
crates/hir-def/src/attrs.rs,24
crates/ide-assists/src/handlers/convert_iter_for_each_to_for.rs,24
crates/ra_ide/src/typing.rs,24
crates/ra_hir_ty/src/utils.rs,24
crates/ra_ide/src/completion/test_utils.rs,24
crates/ra_hir_ty/src/_match.rs,24
crates/ide-assists/src/handlers/expand_glob_import.rs,24
crates/hir-ty/src/tests/closure_captures.rs,24
crates/ra_ide/src/completion/complete_postfix.rs,24
crates/ide-ssr/src/search.rs,24
crates/ide-completion/src/tests/item.rs,24
crates/ra_parser/src/grammar/params.rs,24
crates/ra_lsp_server/src/project_model.rs,24
crates/hir-ty/src/lower_nextsolver.rs,24
crates/ra_hir/src/semantics/source_to_def.rs,24
crates/ide_db/src/imports_locator.rs,24
crates/hir_def/src/nameres/tests/diagnostics.rs,24
crates/ra_syntax/src/ast/node_ext.rs,24
crates/ra_syntax/src/syntax_error.rs,24
crates/ide-assists/src/handlers/convert_let_else_to_match.rs,24
crates/ra_hir/src/source_id.rs,24
crates/ide/src/completion/completion_context.rs,24
crates/proc_macro_api/src/process.rs,24
crates/ra_hir_def/src/keys.rs,24
docs/dev/debugging.md,24
crates/assists/src/handlers/auto_import.rs,24
crates/hir-def/src/type_ref.rs,24
crates/ra_assists/src/tests/generated.rs,24
crates/ra_assists/src/handlers/add_explicit_type.rs,24
crates/ra_ide/src/references/classify.rs,24
crates/syntax/src/syntax_editor/edit_algo.rs,24
crates/ra_ide/src/syntax_highlighting/html.rs,24
crates/ra_assists/src/handlers/extract_struct_from_enum_variant.rs,24
crates/ide-assists/src/handlers/inline_local_variable.rs,24
crates/libsyntax2/src/grammar/items/mod.rs,24
crates/ra_analysis/src/descriptors/module/nameres.rs,24
crates/ra_ide_db/src/lib.rs,24
crates/ide-diagnostics/src/handlers/unresolved_module.rs,24
crates/project-model/test_data/output/cargo_hello_world_project_model.txt,23
crates/ra_ide_api/src/display.rs,23
crates/ide-assists/src/handlers/promote_local_to_const.rs,23
crates/ra_text_edit/src/lib.rs,23
lib/lsp-server/src/lib.rs,23
crates/ra_ide/src/syntax_highlighting/tags.rs,23
crates/hir-expand/src/builtin/derive_macro.rs,23
crates/project-model/test_data/output/cargo_hello_world_project_model_with_selective_overrides.txt,23
crates/ra_ssr/src/lib.rs,23
crates/ide_completion/src/render/enum_variant.rs,23
crates/toolchain/Cargo.toml,23
crates/ra_assists/src/handlers/add_new.rs,23
crates/ra_ide/src/display.rs,23
crates/cfg/src/tests.rs,23
crates/ide-db/src/traits.rs,23
crates/ide-ssr/src/tests.rs,23
crates/hir-ty/src/next_solver/solver.rs,23
crates/rust-analyzer/src/handlers/dispatch.rs,23
crates/ide-assists/src/handlers/introduce_named_generic.rs,23
crates/ra_syntax/src/parsing.rs,23
crates/syntax/src/ast/prec.rs,23
crates/ra_hir/src/nameres/tests/macros.rs,23
crates/ide/src/inlay_hints/closure_captures.rs,23
src/parser/mod.rs,23
crates/ra_assists/src/handlers/move_bounds.rs,23
crates/proc-macro-api/src/legacy_protocol/msg.rs,23
crates/ra_ide_api/src/inlay_hints.rs,23
crates/hir_ty/src/tests/patterns.rs,23
crates/ra_parser/src/lib.rs,23
crates/ra_mbe/src/mbe_expander/matcher.rs,23
crates/ra_hir/src/lang_item.rs,23
crates/ide/src/inlay_hints/implicit_static.rs,23
crates/syntax-bridge/src/lib.rs,23
crates/project-model/test_data/output/cargo_hello_world_project_model_with_wildcard_overrides.txt,23
crates/ide_assists/src/handlers/expand_glob_import.rs,23
crates/proc-macro-srv/src/abis/mod.rs,23
crates/hir_ty/src/diagnostics/unsafe_check.rs,23
crates/rust-analyzer/src/cli/run_tests.rs,23
crates/tt/src/buffer.rs,23
crates/ra_proc_macro/src/process.rs,23
crates/load-cargo/Cargo.toml,23
crates/ra_ssr/src/matching.rs,23
crates/rust-analyzer/tests/rust-analyzer/main.rs,23
crates/ide-assists/src/handlers/raw_string.rs,23
crates/ra_assists/src/tests.rs,22
crates/ra_analysis/src/descriptors/mod.rs,22
editors/code/src/snippets.ts,22
crates/hir-def/src/adt.rs,22
crates/ra_hir_ty/src/infer/pat.rs,22
crates/ra_ide_api/src/display/structure.rs,22
crates/parser/src/grammar/params.rs,22
crates/completion/src/completions.rs,22
crates/ide-assists/src/handlers/move_guard.rs,22
crates/ra_hir_ty/src/traits/chalk/mapping.rs,22
lib/text-size/src/size.rs,22
crates/hir_ty/src/traits/chalk/interner.rs,22
crates/ra_assists/src/assists/early_return.rs,22
crates/hir-ty/src/next_solver/generic_arg.rs,22
